_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
679c3f99153edc64d0d03c60,Female,25,1,14.0,1,< 1 Year,No,26311.0,152.0,188,0
679c3f9a153edc64d0d08a7f,Female,27,1,6.0,0,< 1 Year,No,2630.0,152.0,143,0
679c3f99153edc64d0cf3dbd,Male,23,1,28.0,1,< 1 Year,No,29204.0,152.0,160,0
679c3f9a153edc64d0d1ddc3,Female,31,1,46.0,0,< 1 Year,Yes,2630.0,26.0,104,0
679c3f9b153edc64d0d48d48,Female,28,1,49.0,0,< 1 Year,Yes,19226.0,152.0,290,1
679c3f9b153edc64d0d3261e,Female,56,1,28.0,0,1-2 Year,Yes,39454.0,13.0,181,0
679c3f99153edc64d0cf1b2f,Male,46,1,47.0,0,1-2 Year,Yes,20339.0,124.0,44,0
679c3f9a153edc64d0d2ae28,Female,21,1,15.0,0,< 1 Year,Yes,36455.0,160.0,150,0
679c3f9a153edc64d0d1240d,Male,43,1,28.0,0,1-2 Year,No,37073.0,124.0,175,0
679c3f99153edc64d0cf212d,Male,50,1,6.0,1,1-2 Year,No,29952.0,124.0,17,0
679c3f9a153edc64d0d0a908,Female,27,1,41.0,1,< 1 Year,No,32192.0,152.0,85,0
679c3f9a153edc64d0d2b1c4,Female,53,1,28.0,0,1-2 Year,Yes,36603.0,122.0,199,0
679c3f9a153edc64d0d147e5,Male,33,1,28.0,1,1-2 Year,No,69016.0,124.0,106,0
679c3f99153edc64d0cf73ae,Female,21,1,45.0,1,< 1 Year,No,21004.0,152.0,155,0
679c3f9b153edc64d0d4064a,Male,43,1,32.0,1,1-2 Year,Yes,34501.0,124.0,188,0
679c3f99153edc64d0cf5a1f,Male,53,1,0.0,1,1-2 Year,No,2630.0,24.0,65,0
679c3f9a153edc64d0d089ef,Female,44,1,41.0,0,1-2 Year,Yes,20238.0,26.0,242,0
679c3f9b153edc64d0d3fdeb,Female,26,1,47.0,0,< 1 Year,No,25455.0,152.0,104,0
679c3f9b153edc64d0d3cf65,Male,37,1,41.0,1,1-2 Year,No,38570.0,152.0,162,0
679c3f99153edc64d0cf3aa4,Male,24,1,8.0,1,< 1 Year,No,30619.0,152.0,39,0
679c3f9a153edc64d0d29c2c,Male,35,1,28.0,0,1-2 Year,Yes,32664.0,147.0,296,0
679c3f9b153edc64d0d31f86,Female,62,1,50.0,0,1-2 Year,Yes,52127.0,26.0,154,1
679c3f9b153edc64d0d34f43,Female,25,1,8.0,1,< 1 Year,No,31349.0,152.0,153,0
679c3f9b153edc64d0d37ba4,Male,22,1,28.0,0,< 1 Year,No,2630.0,160.0,237,0
679c3f9a153edc64d0d0bbb2,Male,44,1,28.0,0,1-2 Year,Yes,35390.0,124.0,36,1
679c3f99153edc64d0d02ed6,Female,40,1,41.0,0,1-2 Year,Yes,34914.0,124.0,268,0
679c3f9a153edc64d0d22b57,Female,24,1,11.0,1,< 1 Year,No,25054.0,160.0,155,0
679c3f9a153edc64d0d21e59,Male,34,1,1.0,0,1-2 Year,No,2630.0,124.0,57,0
679c3f9a153edc64d0d27334,Male,43,1,6.0,0,1-2 Year,Yes,31884.0,26.0,107,0
679c3f9a153edc64d0d1f01b,Male,55,1,28.0,0,1-2 Year,Yes,74712.0,124.0,299,1
679c3f9b153edc64d0d32af1,Female,24,1,15.0,1,< 1 Year,No,31848.0,152.0,142,0
679c3f99153edc64d0d01dcf,Male,52,1,28.0,0,1-2 Year,Yes,46993.0,26.0,185,0
679c3f9a153edc64d0d13475,Female,24,1,8.0,0,1-2 Year,Yes,41280.0,154.0,53,0
679c3f9a153edc64d0d2a508,Female,23,1,10.0,1,< 1 Year,No,27604.0,152.0,16,0
679c3f9a153edc64d0d1daa0,Female,42,1,46.0,0,1-2 Year,Yes,30192.0,11.0,100,0
679c3f9a153edc64d0d2e091,Female,48,1,17.0,0,1-2 Year,Yes,2630.0,26.0,111,1
679c3f9a153edc64d0d2fb68,Male,25,1,8.0,1,< 1 Year,No,82454.0,152.0,26,0
679c3f99153edc64d0cf4295,Male,73,1,41.0,1,1-2 Year,No,2630.0,124.0,174,0
679c3f9a153edc64d0d0562a,Male,69,1,7.0,1,1-2 Year,No,2630.0,16.0,183,0
679c3f9a153edc64d0d258e6,Male,40,1,46.0,0,1-2 Year,Yes,2630.0,26.0,28,1
679c3f9a153edc64d0d29011,Female,39,1,33.0,0,1-2 Year,Yes,48736.0,163.0,63,1
679c3f9a153edc64d0d0bc48,Male,24,1,6.0,1,< 1 Year,No,34554.0,152.0,80,0
679c3f99153edc64d0cffd4a,Male,40,1,28.0,0,1-2 Year,No,45209.0,26.0,241,0
679c3f9a153edc64d0d1ba1d,Male,66,1,45.0,0,1-2 Year,Yes,23762.0,26.0,31,0
679c3f9a153edc64d0d0ae9c,Male,21,1,36.0,0,< 1 Year,No,35827.0,160.0,165,0
679c3f9a153edc64d0d24ed9,Female,22,1,28.0,0,< 1 Year,Yes,63093.0,124.0,128,0
679c3f9a153edc64d0d19236,Female,22,1,41.0,1,< 1 Year,No,29263.0,152.0,157,0
679c3f9a153edc64d0d260bf,Male,45,1,28.0,0,1-2 Year,Yes,41793.0,26.0,194,1
679c3f9b153edc64d0d34b83,Male,47,1,28.0,0,1-2 Year,Yes,43901.0,26.0,248,1
679c3f9a153edc64d0d2beb3,Female,35,1,3.0,1,1-2 Year,No,2630.0,13.0,196,0
679c3f9b153edc64d0d484ea,Male,39,1,14.0,1,1-2 Year,No,2630.0,151.0,73,0
679c3f99153edc64d0cfcff9,Female,73,1,50.0,1,1-2 Year,No,23875.0,8.0,108,0
679c3f9b153edc64d0d346b5,Female,55,1,24.0,1,1-2 Year,No,27067.0,124.0,156,0
679c3f9b153edc64d0d469ae,Male,21,1,8.0,1,< 1 Year,No,64920.0,160.0,54,0
679c3f99153edc64d0cfe526,Male,43,1,46.0,0,1-2 Year,Yes,30964.0,124.0,285,0
679c3f99153edc64d0cfc8bb,Male,62,1,28.0,0,1-2 Year,Yes,2630.0,26.0,289,0
679c3f9a153edc64d0d1584d,Male,62,1,28.0,0,1-2 Year,Yes,41720.0,26.0,137,1
679c3f9b153edc64d0d310ab,Female,35,1,28.0,1,1-2 Year,No,2630.0,124.0,163,0
679c3f9a153edc64d0d190c7,Male,29,1,12.0,1,< 1 Year,No,2630.0,152.0,64,0
679c3f9b153edc64d0d3f33f,Female,55,1,11.0,1,1-2 Year,No,75702.0,124.0,139,0
679c3f9a153edc64d0d0eed8,Male,23,1,41.0,1,< 1 Year,No,28020.0,152.0,193,0
679c3f9a153edc64d0d0e545,Female,34,1,48.0,0,1-2 Year,Yes,2630.0,156.0,190,0
679c3f99153edc64d0cf3adb,Female,54,1,41.0,1,1-2 Year,No,23074.0,26.0,110,0
679c3f9a153edc64d0d2141b,Male,53,1,19.0,1,1-2 Year,No,2630.0,26.0,41,0
679c3f9b153edc64d0d32f58,Female,24,1,9.0,0,< 1 Year,Yes,22882.0,152.0,80,0
679c3f9a153edc64d0d2bfe0,Male,55,1,29.0,0,1-2 Year,Yes,36829.0,124.0,142,0
679c3f9a153edc64d0d1b210,Male,27,1,29.0,1,< 1 Year,No,30042.0,152.0,235,0
679c3f9a153edc64d0d15d93,Male,28,1,2.0,1,< 1 Year,No,31894.0,152.0,102,0
679c3f9b153edc64d0d46183,Male,42,1,36.0,0,1-2 Year,No,2630.0,26.0,64,0
679c3f9b153edc64d0d3c540,Male,25,1,50.0,1,< 1 Year,No,28160.0,152.0,44,0
679c3f9a153edc64d0d2b904,Female,56,1,28.0,0,1-2 Year,Yes,40921.0,163.0,205,0
679c3f9b153edc64d0d43838,Male,22,1,2.0,0,< 1 Year,No,30911.0,160.0,98,0
679c3f9a153edc64d0d2ddc3,Female,36,1,46.0,0,1-2 Year,No,2630.0,152.0,45,0
679c3f9b153edc64d0d4544e,Female,20,1,25.0,1,< 1 Year,No,24070.0,160.0,209,0
679c3f9b153edc64d0d322fe,Male,52,1,3.0,0,1-2 Year,Yes,21585.0,124.0,236,0
679c3f9a153edc64d0d283ed,Male,28,1,41.0,1,< 1 Year,No,14995.0,152.0,29,0
679c3f99153edc64d0cf346a,Male,49,1,32.0,0,1-2 Year,Yes,28868.0,124.0,105,1
679c3f9a153edc64d0d29d30,Male,20,1,50.0,0,< 1 Year,Yes,2630.0,160.0,72,0
679c3f9b153edc64d0d31b01,Female,39,1,28.0,0,1-2 Year,Yes,36428.0,124.0,284,1
679c3f9a153edc64d0d05734,Male,30,1,28.0,1,< 1 Year,No,34973.0,152.0,169,0
679c3f9b153edc64d0d40381,Female,26,1,41.0,1,< 1 Year,No,25904.0,152.0,125,0
679c3f99153edc64d0cf54c7,Female,23,1,18.0,1,< 1 Year,No,34739.0,152.0,40,0
679c3f99153edc64d0cfc20b,Male,28,1,36.0,1,< 1 Year,No,33515.0,152.0,36,0
679c3f9b153edc64d0d35af0,Male,20,1,46.0,1,< 1 Year,No,30613.0,160.0,219,0
679c3f9a153edc64d0d0bb8d,Male,39,1,4.0,0,1-2 Year,Yes,2630.0,157.0,137,0
679c3f9b153edc64d0d39351,Female,49,1,28.0,1,1-2 Year,No,41833.0,26.0,90,0
679c3f9b153edc64d0d4ce94,Female,30,1,28.0,1,< 1 Year,No,52469.0,152.0,131,0
679c3f99153edc64d0cf9007,Female,69,1,49.0,1,1-2 Year,No,29494.0,26.0,75,0
679c3f99153edc64d0cf1761,Male,33,1,6.0,1,< 1 Year,No,26412.0,152.0,64,0
679c3f9b153edc64d0d358c6,Male,59,1,39.0,0,1-2 Year,Yes,2630.0,124.0,214,1
679c3f9a153edc64d0d22acd,Male,34,1,6.0,0,1-2 Year,Yes,21165.0,26.0,12,0
679c3f9a153edc64d0d0f3fd,Female,23,1,15.0,1,< 1 Year,No,33693.0,152.0,60,0
679c3f9a153edc64d0d05e03,Male,23,1,30.0,0,< 1 Year,Yes,29578.0,152.0,72,0
679c3f99153edc64d0cf5b84,Female,23,1,35.0,1,< 1 Year,No,27831.0,152.0,298,0
679c3f9a153edc64d0d10759,Male,50,1,8.0,0,1-2 Year,Yes,44904.0,26.0,292,0
679c3f9b153edc64d0d3fc17,Female,43,1,41.0,0,1-2 Year,Yes,29709.0,124.0,83,1
679c3f9a153edc64d0d1d7bc,Male,41,1,17.0,1,1-2 Year,No,28562.0,124.0,244,0
679c3f9b153edc64d0d3910d,Male,20,1,37.0,0,< 1 Year,No,2630.0,160.0,20,0
679c3f99153edc64d0cfc1b8,Female,20,1,28.0,0,< 1 Year,Yes,42939.0,124.0,110,0
679c3f9a153edc64d0d223c4,Male,24,1,15.0,0,< 1 Year,No,40197.0,152.0,220,1
679c3f9a153edc64d0d19a62,Male,44,1,3.0,0,1-2 Year,Yes,2630.0,26.0,99,1
679c3f9a153edc64d0d0e4f5,Male,44,1,36.0,1,1-2 Year,No,40669.0,152.0,241,0
679c3f99153edc64d0cfd22e,Female,23,1,14.0,1,< 1 Year,No,33016.0,152.0,276,0
679c3f9a153edc64d0d23511,Male,44,1,11.0,1,1-2 Year,No,2630.0,124.0,210,0
679c3f9a153edc64d0d149ff,Male,63,1,28.0,0,1-2 Year,Yes,58075.0,26.0,11,0
679c3f9a153edc64d0d278f0,Male,24,1,15.0,1,< 1 Year,No,30659.0,152.0,193,0
679c3f9a153edc64d0d04fd4,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,124.0,58,0
679c3f9b153edc64d0d3bf68,Female,40,1,15.0,1,1-2 Year,No,22825.0,152.0,292,0
679c3f9a153edc64d0d2a868,Male,58,1,28.0,0,1-2 Year,Yes,66957.0,26.0,70,0
679c3f9a153edc64d0d1af9c,Female,25,1,28.0,0,< 1 Year,No,43623.0,152.0,19,1
679c3f9b153edc64d0d4b6d8,Female,34,1,6.0,0,1-2 Year,Yes,29905.0,124.0,196,0
679c3f9b153edc64d0d3c110,Male,34,1,30.0,1,< 1 Year,No,33299.0,152.0,236,0
679c3f9a153edc64d0d1c13f,Female,55,1,36.0,0,1-2 Year,Yes,88669.0,152.0,77,0
679c3f9b153edc64d0d4ac8e,Female,35,1,15.0,1,1-2 Year,No,44179.0,14.0,12,0
679c3f9a153edc64d0d06a9b,Male,48,1,28.0,0,1-2 Year,Yes,30483.0,26.0,215,0
679c3f9a153edc64d0d1877f,Female,26,1,46.0,0,< 1 Year,No,34946.0,152.0,172,0
679c3f9a153edc64d0d0eca2,Female,65,1,41.0,0,1-2 Year,Yes,34463.0,124.0,190,0
679c3f9a153edc64d0d1f147,Female,42,1,15.0,0,1-2 Year,Yes,28355.0,152.0,25,0
679c3f9a153edc64d0d20721,Female,45,1,28.0,0,1-2 Year,Yes,60174.0,26.0,80,1
679c3f99153edc64d0cf92ab,Male,27,1,41.0,0,< 1 Year,Yes,2630.0,152.0,74,0
679c3f9a153edc64d0d2ea3e,Male,24,1,28.0,1,< 1 Year,No,2630.0,152.0,110,0
679c3f9b153edc64d0d36e89,Female,23,1,48.0,0,< 1 Year,Yes,2630.0,152.0,190,0
679c3f9a153edc64d0d30ae8,Male,55,1,52.0,0,1-2 Year,Yes,2630.0,124.0,274,0
679c3f9b153edc64d0d33964,Female,22,1,16.0,1,< 1 Year,Yes,16396.0,152.0,256,0
679c3f9b153edc64d0d31078,Male,50,1,28.0,0,1-2 Year,Yes,55590.0,125.0,270,0
679c3f9a153edc64d0d2d821,Female,50,1,9.0,1,1-2 Year,No,41672.0,152.0,137,0
679c3f9a153edc64d0d17c9a,Male,21,1,29.0,0,< 1 Year,Yes,38767.0,152.0,289,1
679c3f99153edc64d0d00b71,Male,52,1,28.0,0,1-2 Year,Yes,33278.0,124.0,89,0
679c3f9b153edc64d0d4a052,Female,59,1,2.0,0,1-2 Year,Yes,27654.0,124.0,258,0
679c3f9a153edc64d0d29756,Female,25,1,15.0,1,< 1 Year,Yes,2630.0,152.0,91,0
679c3f9a153edc64d0d09489,Female,24,1,30.0,0,< 1 Year,No,2630.0,26.0,139,0
679c3f9a153edc64d0d07a22,Male,30,1,37.0,1,< 1 Year,No,52556.0,152.0,204,0
679c3f9a153edc64d0d094ba,Male,76,1,8.0,1,1-2 Year,No,37371.0,26.0,122,0
679c3f9a153edc64d0d2a2d9,Male,26,1,9.0,1,< 1 Year,No,36995.0,152.0,210,0
679c3f9a153edc64d0d0ee81,Female,41,1,8.0,0,1-2 Year,Yes,43012.0,26.0,51,0
679c3f9a153edc64d0d08dea,Male,40,1,13.0,0,1-2 Year,Yes,2630.0,124.0,242,1
679c3f9a153edc64d0d0d2b2,Male,45,1,19.0,0,1-2 Year,Yes,25256.0,26.0,177,0
679c3f99153edc64d0cf2437,Male,73,1,28.0,0,1-2 Year,Yes,29497.0,26.0,246,0
679c3f9a153edc64d0d20ffa,Male,43,1,8.0,0,1-2 Year,Yes,29990.0,157.0,89,0
679c3f9a153edc64d0d2b782,Male,43,1,28.0,0,1-2 Year,Yes,45486.0,124.0,20,0
679c3f9b153edc64d0d34236,Female,75,1,28.0,0,1-2 Year,Yes,36539.0,122.0,203,0
679c3f99153edc64d0cf0f7d,Male,22,1,3.0,1,< 1 Year,No,58754.0,160.0,224,0
679c3f9a153edc64d0d172f8,Male,24,1,28.0,0,< 1 Year,Yes,2630.0,157.0,48,0
679c3f9b153edc64d0d429fc,Male,43,1,50.0,0,1-2 Year,Yes,30063.0,124.0,84,1
679c3f9a153edc64d0d304ab,Female,25,1,11.0,1,< 1 Year,No,34974.0,152.0,181,0
679c3f99153edc64d0cf30d5,Male,52,1,28.0,0,1-2 Year,Yes,53662.0,26.0,192,1
679c3f9b153edc64d0d31589,Male,45,1,12.0,0,1-2 Year,Yes,25025.0,157.0,83,0
679c3f9a153edc64d0d20513,Male,25,1,23.0,1,< 1 Year,No,29673.0,160.0,51,0
679c3f9a153edc64d0d1a1d8,Male,22,1,37.0,0,< 1 Year,Yes,30998.0,152.0,279,1
679c3f9b153edc64d0d3f5ab,Male,37,1,4.0,0,1-2 Year,Yes,37127.0,124.0,29,1
679c3f9a153edc64d0d0c83e,Male,25,1,10.0,1,< 1 Year,No,31830.0,152.0,273,0
679c3f9a153edc64d0d0eca8,Female,33,1,28.0,1,1-2 Year,No,96344.0,124.0,171,0
679c3f9a153edc64d0d1c16f,Female,25,1,14.0,1,< 1 Year,No,29383.0,152.0,78,0
679c3f9b153edc64d0d38413,Female,48,1,28.0,1,1-2 Year,No,27322.0,26.0,75,0
679c3f99153edc64d0cf1e89,Female,24,1,32.0,0,< 1 Year,No,36033.0,152.0,50,0
679c3f9b153edc64d0d418de,Male,50,1,41.0,0,1-2 Year,Yes,24681.0,26.0,238,0
679c3f9a153edc64d0d0602c,Male,40,1,28.0,1,1-2 Year,No,54057.0,31.0,180,0
679c3f9b153edc64d0d42b56,Female,29,1,8.0,1,< 1 Year,No,32175.0,152.0,248,0
679c3f99153edc64d0cf5423,Male,57,1,28.0,0,1-2 Year,Yes,29401.0,26.0,282,0
679c3f9a153edc64d0d2bef8,Female,27,1,41.0,1,< 1 Year,No,34257.0,152.0,74,0
679c3f9a153edc64d0d1109b,Male,25,1,46.0,1,< 1 Year,No,2630.0,152.0,152,0
679c3f99153edc64d0d03986,Female,22,1,26.0,1,< 1 Year,No,25507.0,152.0,81,0
679c3f9a153edc64d0d054f3,Male,43,1,31.0,0,1-2 Year,Yes,2630.0,124.0,171,1
679c3f9b153edc64d0d45874,Male,47,1,28.0,1,1-2 Year,No,37028.0,26.0,24,0
679c3f9a153edc64d0d2e3cd,Male,61,1,37.0,0,1-2 Year,Yes,32636.0,124.0,110,0
679c3f99153edc64d0cfefb2,Female,42,1,28.0,0,1-2 Year,Yes,33522.0,26.0,162,0
679c3f99153edc64d0d02bdb,Male,29,1,11.0,0,1-2 Year,Yes,25757.0,154.0,173,0
679c3f9a153edc64d0d29576,Male,21,1,2.0,1,< 1 Year,No,36371.0,152.0,51,0
679c3f99153edc64d0d020e8,Male,28,1,33.0,1,< 1 Year,No,26565.0,152.0,19,0
679c3f9b153edc64d0d435da,Female,27,1,8.0,1,< 1 Year,No,53887.0,152.0,262,0
679c3f9b153edc64d0d32eff,Female,38,1,39.0,1,1-2 Year,Yes,20600.0,26.0,148,0
679c3f99153edc64d0d03079,Female,43,1,28.0,0,1-2 Year,Yes,50521.0,152.0,274,0
679c3f99153edc64d0cfe3b8,Male,70,1,8.0,1,1-2 Year,No,21264.0,152.0,274,0
679c3f9b153edc64d0d48143,Female,27,1,4.0,1,< 1 Year,No,23675.0,152.0,213,0
679c3f9a153edc64d0d2633a,Female,70,1,28.0,0,1-2 Year,Yes,45963.0,26.0,218,1
679c3f99153edc64d0cfc839,Male,32,1,38.0,1,< 1 Year,No,38633.0,152.0,54,0
679c3f9b153edc64d0d49f5f,Male,72,1,8.0,0,1-2 Year,Yes,39602.0,124.0,66,0
679c3f9a153edc64d0d1c438,Male,53,1,20.0,0,1-2 Year,Yes,2630.0,154.0,151,0
679c3f99153edc64d0cf866a,Female,30,1,36.0,1,< 1 Year,No,31738.0,152.0,156,0
679c3f9a153edc64d0d1a947,Male,30,1,29.0,1,< 1 Year,No,23688.0,152.0,271,0
679c3f9a153edc64d0d13640,Female,54,1,30.0,1,1-2 Year,No,22105.0,124.0,67,0
679c3f9b153edc64d0d4a9db,Male,23,1,46.0,0,< 1 Year,Yes,2630.0,152.0,245,0
679c3f9a153edc64d0d20e1c,Female,25,1,2.0,1,< 1 Year,No,26566.0,152.0,188,0
679c3f9a153edc64d0d2916e,Female,43,1,45.0,0,1-2 Year,Yes,25100.0,124.0,179,0
679c3f9b153edc64d0d32eee,Male,25,1,41.0,1,< 1 Year,No,40932.0,152.0,192,0
679c3f9a153edc64d0d2885b,Female,57,1,18.0,0,1-2 Year,Yes,46695.0,124.0,44,0
679c3f9a153edc64d0d18e6f,Male,54,1,32.0,0,1-2 Year,Yes,29980.0,26.0,297,0
679c3f9a153edc64d0d25009,Male,21,1,8.0,1,< 1 Year,No,31703.0,160.0,62,0
679c3f9a153edc64d0d09fea,Male,23,1,17.0,1,< 1 Year,No,2630.0,26.0,35,0
679c3f9a153edc64d0d06ad9,Female,27,1,2.0,1,< 1 Year,No,30062.0,152.0,295,0
679c3f9b153edc64d0d3c1df,Male,23,1,2.0,0,< 1 Year,Yes,33955.0,151.0,55,0
679c3f9b153edc64d0d35c96,Female,28,1,28.0,1,< 1 Year,Yes,2630.0,157.0,236,0
679c3f9a153edc64d0d306c4,Female,21,1,36.0,1,< 1 Year,No,47990.0,152.0,274,0
679c3f9b153edc64d0d34285,Male,22,1,47.0,0,< 1 Year,Yes,30536.0,26.0,10,0
679c3f9b153edc64d0d4b238,Female,64,1,28.0,0,1-2 Year,Yes,33633.0,26.0,47,0
679c3f9b153edc64d0d4351a,Male,47,1,28.0,0,1-2 Year,Yes,37585.0,55.0,13,0
679c3f9a153edc64d0d2c219,Male,38,1,25.0,1,1-2 Year,No,24878.0,26.0,54,0
679c3f9b153edc64d0d3857e,Male,25,1,35.0,1,< 1 Year,No,20585.0,152.0,100,0
679c3f9a153edc64d0d09216,Female,48,1,28.0,0,> 2 Years,Yes,60782.0,26.0,294,0
679c3f9a153edc64d0d0d2f6,Male,47,1,21.0,1,1-2 Year,No,29160.0,124.0,255,0
679c3f9a153edc64d0d2d267,Male,25,1,16.0,0,< 1 Year,Yes,28916.0,152.0,230,0
679c3f9b153edc64d0d32e2a,Female,23,1,8.0,0,< 1 Year,Yes,38533.0,152.0,46,0
679c3f9b153edc64d0d4bf98,Male,28,1,28.0,0,< 1 Year,No,2630.0,160.0,265,0
679c3f9b153edc64d0d44846,Female,21,1,3.0,1,< 1 Year,No,33429.0,160.0,250,0
679c3f9a153edc64d0d08d40,Male,65,1,20.0,0,1-2 Year,Yes,2630.0,124.0,89,1
679c3f99153edc64d0cfd6e7,Female,27,1,35.0,1,< 1 Year,No,33591.0,152.0,24,0
679c3f9a153edc64d0d06c92,Male,50,1,29.0,0,1-2 Year,Yes,32888.0,156.0,65,0
679c3f9a153edc64d0d20aac,Male,23,1,7.0,1,< 1 Year,No,60233.0,151.0,84,0
679c3f9b153edc64d0d3ac48,Female,26,1,11.0,1,< 1 Year,No,44074.0,152.0,129,0
679c3f9a153edc64d0d16b55,Female,33,1,3.0,1,< 1 Year,No,29761.0,152.0,96,0
679c3f99153edc64d0cf4082,Male,42,1,15.0,0,1-2 Year,Yes,32438.0,124.0,56,0
679c3f9a153edc64d0d0b572,Male,36,1,15.0,0,1-2 Year,Yes,44700.0,153.0,264,0
679c3f99153edc64d0cfade8,Female,27,1,41.0,1,< 1 Year,No,37974.0,152.0,161,0
679c3f9a153edc64d0d161d6,Female,61,1,32.0,1,1-2 Year,No,40859.0,152.0,141,0
679c3f9a153edc64d0d1fc11,Male,50,1,33.0,0,1-2 Year,Yes,30614.0,26.0,92,0
679c3f99153edc64d0cf8022,Female,30,1,22.0,1,< 1 Year,No,27923.0,152.0,34,0
679c3f99153edc64d0cf8d1e,Female,22,1,33.0,1,< 1 Year,No,34584.0,152.0,33,0
679c3f99153edc64d0cf8a96,Female,49,1,31.0,0,> 2 Years,Yes,2630.0,124.0,206,0
679c3f9b153edc64d0d44731,Female,35,1,37.0,0,1-2 Year,Yes,2630.0,152.0,194,0
679c3f99153edc64d0d026da,Female,25,1,10.0,1,< 1 Year,No,34011.0,152.0,87,0
679c3f9a153edc64d0d0f9de,Female,71,1,28.0,0,1-2 Year,Yes,48710.0,124.0,124,0
679c3f9a153edc64d0d1507d,Female,47,1,23.0,0,1-2 Year,Yes,35994.0,26.0,119,1
679c3f9b153edc64d0d4082c,Male,25,1,36.0,1,< 1 Year,No,32128.0,152.0,261,0
679c3f99153edc64d0cffb80,Female,63,1,17.0,0,1-2 Year,Yes,37989.0,26.0,277,0
679c3f9a153edc64d0d1651c,Female,42,1,18.0,1,1-2 Year,No,134092.0,124.0,65,0
679c3f9b153edc64d0d32e04,Male,70,1,26.0,0,1-2 Year,Yes,52734.0,120.0,90,0
679c3f9a153edc64d0d0cf79,Male,37,1,15.0,1,1-2 Year,No,21749.0,152.0,202,0
679c3f99153edc64d0cfd6d0,Male,45,1,28.0,0,1-2 Year,Yes,52111.0,26.0,236,1
679c3f99153edc64d0cf6918,Male,48,1,50.0,0,1-2 Year,Yes,26288.0,124.0,190,0
679c3f9a153edc64d0d2190b,Male,45,1,28.0,0,1-2 Year,Yes,27950.0,124.0,41,1
679c3f9b153edc64d0d31c85,Female,24,1,33.0,1,< 1 Year,No,28581.0,152.0,241,0
679c3f9b153edc64d0d359b1,Male,22,1,35.0,1,< 1 Year,No,2630.0,152.0,61,0
679c3f9a153edc64d0d05768,Male,36,1,28.0,1,1-2 Year,No,45967.0,26.0,248,0
679c3f9b153edc64d0d478b0,Female,25,1,29.0,1,< 1 Year,No,28914.0,152.0,118,0
679c3f9a153edc64d0d0aa59,Female,45,1,41.0,0,1-2 Year,Yes,2630.0,156.0,91,0
679c3f9b153edc64d0d487c1,Male,67,1,28.0,1,1-2 Year,No,52877.0,26.0,151,0
679c3f9b153edc64d0d4a3a8,Female,29,1,5.0,1,< 1 Year,Yes,2630.0,160.0,17,0
679c3f99153edc64d0d0359b,Female,25,1,41.0,1,< 1 Year,No,28211.0,152.0,227,0
679c3f99153edc64d0d00c2d,Male,25,1,50.0,1,< 1 Year,No,26806.0,152.0,287,0
679c3f9a153edc64d0d26185,Male,45,1,8.0,1,1-2 Year,No,38220.0,124.0,156,0
679c3f9b153edc64d0d4b04f,Female,39,1,28.0,1,1-2 Year,No,2630.0,124.0,244,0
679c3f9b153edc64d0d42d7f,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,164,0
679c3f99153edc64d0d00020,Female,63,1,8.0,0,1-2 Year,Yes,2630.0,124.0,82,0
679c3f99153edc64d0d03bfd,Female,41,1,28.0,0,1-2 Year,No,27133.0,26.0,19,0
679c3f9b153edc64d0d33883,Female,23,1,18.0,1,< 1 Year,No,22497.0,152.0,284,0
679c3f9b153edc64d0d40b8e,Female,26,1,35.0,1,< 1 Year,No,27629.0,152.0,48,0
679c3f9a153edc64d0d0b533,Female,22,1,8.0,1,< 1 Year,No,22881.0,152.0,259,0
679c3f9a153edc64d0d15430,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,26.0,151,0
679c3f9a153edc64d0d1bab2,Male,25,1,29.0,1,< 1 Year,No,29142.0,152.0,210,0
679c3f9a153edc64d0d0d5d4,Female,42,1,28.0,0,1-2 Year,Yes,21421.0,124.0,121,1
679c3f9b153edc64d0d487e9,Female,64,1,28.0,0,1-2 Year,Yes,65400.0,26.0,247,0
679c3f9a153edc64d0d0450b,Female,72,1,33.0,1,1-2 Year,No,30036.0,132.0,212,0
679c3f99153edc64d0cf8ee1,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,156.0,70,0
679c3f99153edc64d0cfa9f4,Female,38,1,30.0,1,1-2 Year,No,26953.0,152.0,244,0
679c3f99153edc64d0cf70ca,Female,28,1,28.0,1,< 1 Year,No,59118.0,152.0,257,0
679c3f9a153edc64d0d0596f,Male,24,1,15.0,0,< 1 Year,Yes,50673.0,152.0,61,0
679c3f99153edc64d0cf73f8,Female,56,1,28.0,0,1-2 Year,Yes,82135.0,26.0,209,1
679c3f9a153edc64d0d1655a,Male,32,1,10.0,1,< 1 Year,No,33181.0,152.0,240,0
679c3f9a153edc64d0d0e8f6,Male,27,1,21.0,0,< 1 Year,Yes,31293.0,152.0,190,0
679c3f99153edc64d0cf307f,Female,20,1,26.0,0,< 1 Year,Yes,31516.0,160.0,114,0
679c3f9a153edc64d0d2314a,Male,29,1,41.0,1,< 1 Year,No,36647.0,152.0,242,0
679c3f9a153edc64d0d0903b,Female,62,1,28.0,1,1-2 Year,No,42213.0,152.0,230,0
